,G_x,AB,R,H,2B,3B,HR,RBI,SB_x,CS_x,BB,SO,IBB,HBP,SH,SF,GIDP,stint,G_y,GS,InnOuts,PO,A,E,DP,PB,SB_y,CS_y,salary,MinSalaries,adjSalary,adjMinSalaries,adjSalary2,Bavg,Slug,OBP,FPct,yearID,playerID,Primary
10763,129,457,89,150,29,3,43,109.0,0.0,1.0,33,90.0,5.0,4.0,0.0,1.0,10.0,1.0,120.0,114.0,2976.0,718.0,53.0,5.0,6.0,6.0,52.0,23.0,7000000.0,300000.0,9323999.999999998,399599.99999999994,9323999.999999998,0.3282275711159737,0.687089715536105,0.37777777777777777,0.9935567010309279,2003,lopezja01,C
10766,130,492,76,136,27,1,32,105.0,3.0,1.0,56,78.0,6.0,3.0,0.0,6.0,14.0,1.0,128.0,128.0,3329.0,84.0,243.0,9.0,27.0,0.0,0.0,0.0,3700000.0,300000.0,4928399.999999999,399599.99999999994,4928399.999999999,0.2764227642276423,0.5304878048780488,0.3500897666068223,0.9732142857142857,2003,lowelmi01,3B
10768,139,498,64,135,16,4,15,55.0,12.0,4.0,44,100.0,1.0,4.0,7.0,3.0,7.0,3.0,139.0,137.0,3594.0,241.0,391.0,20.0,85.0,0.0,0.0,0.0,1575000.0,300000.0,2097899.9999999995,399599.99999999994,2097899.9999999995,0.2710843373493976,0.40963855421686746,0.3333333333333333,0.9693251533742331,2003,lugoju01,SS
10777,145,497,72,146,25,0,24,98.0,0.0,1.0,92,95.0,7.0,7.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,300000.0,5327999.999999999,399599.99999999994,5327999.999999999,0.2937625754527163,0.48893360160965793,0.40630182421227196,0.0,2003,martied01,DH
10779,138,476,66,130,25,2,15,69.0,1.0,1.0,53,71.0,7.0,9.0,2.0,7.0,14.0,1.0,126.0,126.0,3195.0,1026.0,85.0,3.0,92.0,0.0,0.0,0.0,7500000.0,300000.0,9989999.999999998,399599.99999999994,9989999.999999998,0.27310924369747897,0.42857142857142855,0.3522935779816514,0.9973070017953322,2003,martiti02,1B
10783,141,441,43,111,18,2,8,47.0,1.0,1.0,44,81.0,16.0,2.0,8.0,3.0,11.0,2.0,142.0,121.0,3311.0,781.0,49.0,0.0,8.0,5.0,40.0,15.0,3250000.0,300000.0,4328999.999999999,399599.99999999994,4328999.999999999,0.25170068027210885,0.35600907029478457,0.32040816326530613,1.0,2003,mathemi01,C
10787,163,623,82,179,42,1,16,106.0,2.0,2.0,63,86.0,5.0,3.0,0.0,6.0,25.0,1.0,159.0,156.0,4203.0,320.0,13.0,8.0,4.0,0.0,0.0,0.0,6000000.0,300000.0,7991999.999999999,399599.99999999994,7991999.999999999,0.28731942215088285,0.434991974317817,0.35251798561151076,0.9765395894428153,2003,matsuhi01,OF
10789,113,372,39,91,17,1,6,36.0,0.0,2.0,32,59.0,5.0,3.0,4.0,3.0,10.0,1.0,112.0,107.0,2844.0,593.0,43.0,4.0,5.0,5.0,56.0,26.0,2750000.0,300000.0,3662999.9999999995,399599.99999999994,3662999.9999999995,0.2446236559139785,0.34408602150537637,0.3073170731707317,0.99375,2003,maynebr01,C
10791,115,203,17,46,5,2,0,18.0,5.0,1.0,15,34.0,2.0,0.0,5.0,3.0,4.0,1.0,55.0,39.0,1070.0,58.0,1.0,1.0,1.0,0.0,0.0,0.0,1750000.0,300000.0,2330999.9999999995,399599.99999999994,2330999.9999999995,0.22660098522167488,0.270935960591133,0.27601809954751133,0.9833333333333333,2003,mccraqu01,OF
10794,86,297,32,74,14,0,13,40.0,0.0,0.0,31,66.0,4.0,1.0,0.0,0.0,7.0,1.0,79.0,79.0,2016.0,667.0,41.0,8.0,66.0,0.0,0.0,0.0,3750000.0,300000.0,4994999.999999999,399599.99999999994,4994999.999999999,0.24915824915824916,0.4276094276094276,0.3221884498480243,0.9888268156424581,2003,mcgrifr01,1B
10795,99,309,34,72,15,2,2,37.0,5.0,5.0,38,71.0,0.0,2.0,0.0,3.0,4.0,4.0,89.0,76.0,2063.0,99.0,155.0,7.0,37.0,0.0,0.0,0.0,3150000.0,300000.0,4195799.999999999,399599.99999999994,4195799.999999999,0.23300970873786409,0.313915857605178,0.3181818181818182,0.9731800766283525,2003,mclemma01,SS
10803,123,212,20,49,17,2,3,26.0,3.0,2.0,15,33.0,2.0,1.0,0.0,2.0,3.0,3.0,45.0,26.0,761.0,93.0,9.0,3.0,7.0,0.0,0.0,0.0,1700000.0,300000.0,2264399.9999999995,399599.99999999994,2264399.9999999995,0.23113207547169812,0.37264150943396224,0.2826086956521739,0.9714285714285714,2003,merceor01,OF
10807,142,487,67,146,38,1,11,65.0,4.0,1.0,74,55.0,4.0,5.0,2.0,6.0,9.0,4.0,144.0,135.0,3538.0,1094.0,68.0,4.0,86.0,0.0,0.0,0.0,1750000.0,300000.0,2330999.9999999995,399599.99999999994,2330999.9999999995,0.2997946611909651,0.44969199178644764,0.39335664335664333,0.9965694682675815,2003,mientdo01,1B
10809,148,544,83,150,30,1,25,96.0,3.0,2.0,60,108.0,5.0,5.0,0.0,9.0,14.0,2.0,132.0,122.0,3253.0,908.0,84.0,5.0,80.0,0.0,0.0,0.0,2000000.0,300000.0,2663999.9999999995,399599.99999999994,2663999.9999999995,0.2757352941176471,0.4724264705882353,0.3478964401294498,0.9949849548645938,2003,millake01,1B
10811,114,352,34,82,19,1,9,36.0,1.0,0.0,39,91.0,6.0,1.0,7.0,1.0,15.0,1.0,114.0,103.0,2789.0,940.0,73.0,3.0,6.0,8.0,42.0,27.0,2700000.0,300000.0,3596399.9999999995,399599.99999999994,3596399.9999999995,0.23295454545454544,0.3693181818181818,0.3104325699745547,0.9970472440944882,2003,milleda02,C
10817,143,523,83,142,31,4,24,71.0,22.0,11.0,56,97.0,6.0,3.0,0.0,4.0,9.0,3.0,140.0,138.0,3678.0,278.0,8.0,6.0,2.0,0.0,0.0,0.0,13000000.0,300000.0,17315999.999999996,399599.99999999994,17315999.999999996,0.27151051625239003,0.4837476099426386,0.3430034129692833,0.9794520547945206,2003,mondera01,OF
10819,96,344,68,109,17,1,15,48.0,6.0,3.0,49,71.0,0.0,12.0,6.0,2.0,3.0,4.0,97.0,92.0,2415.0,197.0,55.0,2.0,13.0,0.0,0.0,0.0,1725000.0,300000.0,2297699.9999999995,399599.99999999994,2297699.9999999995,0.3168604651162791,0.502906976744186,0.4176904176904177,0.9921259842519685,2003,morame01,OF
10824,146,524,85,171,45,5,19,85.0,1.0,4.0,59,77.0,2.0,7.0,4.0,6.0,11.0,3.0,146.0,134.0,3607.0,99.0,252.0,16.0,29.0,0.0,0.0,0.0,2100000.0,300000.0,2797199.9999999995,399599.99999999994,2797199.9999999995,0.32633587786259544,0.5400763358778626,0.3976510067114094,0.9564032697547684,2003,muellbi02,3B
10825,99,313,28,75,9,0,18,50.0,3.0,0.0,35,61.0,1.0,1.0,1.0,7.0,4.0,1.0,91.0,88.0,2343.0,68.0,150.0,19.0,13.0,0.0,0.0,0.0,1700000.0,300000.0,2264399.9999999995,399599.99999999994,2264399.9999999995,0.23961661341853036,0.44089456869009586,0.31179775280898875,0.919831223628692,2003,munsoer01,3B
10828,59,226,30,63,8,0,13,46.0,2.0,0.0,21,44.0,1.0,0.0,0.0,1.0,9.0,2.0,60.0,59.0,1467.0,286.0,22.0,2.0,26.0,0.0,0.0,0.0,5000000.0,300000.0,6659999.999999999,399599.99999999994,6659999.999999999,0.27876106194690264,0.48672566371681414,0.3387096774193548,0.9935483870967742,2003,nevinph01,1B
10832,134,441,81,135,24,6,28,87.0,4.0,2.0,65,96.0,4.0,3.0,1.0,3.0,3.0,1.0,130.0,119.0,3242.0,231.0,4.0,4.0,0.0,0.0,0.0,0.0,4000000.0,300000.0,5327999.999999999,399599.99999999994,5327999.999999999,0.30612244897959184,0.5782312925170068,0.396484375,0.9832635983263598,2003,nixontr01,OF
10838,152,539,64,145,35,0,10,83.0,0.0,1.0,84,67.0,7.0,6.0,2.0,3.0,20.0,1.0,152.0,143.0,3861.0,1096.0,125.0,3.0,126.0,0.0,0.0,0.0,7700000.0,300000.0,10256399.999999998,399599.99999999994,10256399.999999998,0.2690166975881262,0.38961038961038963,0.37183544303797467,0.9975490196078431,2003,olerujo01,1B
10841,160,606,95,192,46,3,29,99.0,9.0,5.0,57,73.0,1.0,7.0,0.0,4.0,20.0,1.0,157.0,157.0,4049.0,321.0,7.0,2.0,1.0,0.0,0.0,0.0,9000000.0,300000.0,11987999.999999998,399599.99999999994,11987999.999999998,0.31683168316831684,0.5462046204620462,0.3798219584569733,0.9939393939393939,2003,ordonma01,OF
10842,34,117,14,37,11,0,3,22.0,0.0,2.0,2,12.0,0.0,1.0,2.0,2.0,3.0,1.0,34.0,32.0,882.0,61.0,102.0,5.0,31.0,0.0,0.0,0.0,6500000.0,300000.0,8657999.999999998,399599.99999999994,8657999.999999998,0.3162393162393162,0.48717948717948717,0.32786885245901637,0.9702380952380952,2003,ordonre01,SS
10848,26,86,3,12,2,0,0,6.0,0.0,0.0,9,28.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,48.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,8500000.0,300000.0,11321999.999999998,399599.99999999994,11321999.999999998,0.13953488372093023,0.16279069767441862,0.23469387755102042,1.0,2003,palmede01,1B
10850,154,561,92,146,21,2,38,112.0,2.0,0.0,84,77.0,9.0,5.0,0.0,4.0,7.0,1.0,55.0,55.0,1388.0,445.0,49.0,2.0,53.0,0.0,0.0,0.0,9000000.0,300000.0,11987999.999999998,399599.99999999994,11987999.999999998,0.26024955436720143,0.5080213903743316,0.35932721712538224,0.9959677419354839,2003,palmera01,1B
10851,11,33,2,5,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,8.0,210.0,52.0,1.0,0.0,4.0,0.0,0.0,0.0,2625000.0,300000.0,3496499.9999999995,399599.99999999994,3496499.9999999995,0.15151515151515152,0.15151515151515152,0.15151515151515152,1.0,2003,paquecr01,1B
10855,157,600,93,181,32,5,28,89.0,6.0,4.0,43,77.0,3.0,7.0,5.0,3.0,27.0,1.0,151.0,148.0,3852.0,306.0,6.0,4.0,1.0,0.0,0.0,0.0,1850000.0,300000.0,2464199.9999999995,399599.99999999994,2464199.9999999995,0.3016666666666667,0.5116666666666667,0.3537519142419602,0.9873417721518988,2003,paytoja01,OF
10872,68,234,37,67,13,0,11,34.0,0.0,0.0,35,40.0,3.0,1.0,0.0,3.0,11.0,2.0,65.0,64.0,1600.0,349.0,31.0,7.0,7.0,1.0,59.0,23.0,15571429.0,300000.0,20741143.428,399599.99999999994,20741143.428,0.2863247863247863,0.4829059829059829,0.3772893772893773,0.9819121447028424,2003,piazzmi01,C
10876,122,492,87,142,30,3,14,63.0,14.0,2.0,42,38.0,1.0,8.0,8.0,4.0,16.0,2.0,120.0,120.0,3158.0,223.0,338.0,6.0,74.0,0.0,0.0,0.0,2875000.0,300000.0,3829499.9999999995,399599.99999999994,3829499.9999999995,0.2886178861788618,0.44715447154471544,0.3516483516483517,0.9894179894179894,2003,polanpl01,2B
10878,142,481,83,135,24,0,30,101.0,2.0,4.0,93,110.0,6.0,10.0,0.0,4.0,13.0,1.0,137.0,131.0,3495.0,933.0,75.0,6.0,4.0,13.0,72.0,28.0,8000000.0,300000.0,10655999.999999998,399599.99999999994,10655999.999999998,0.2806652806652807,0.5176715176715176,0.40476190476190477,0.9940828402366864,2003,posadjo01,C
10888,159,607,75,165,32,2,27,106.0,2.0,2.0,42,99.0,3.0,10.0,0.0,11.0,21.0,3.0,159.0,156.0,4193.0,97.0,336.0,33.0,24.0,0.0,0.0,0.0,3000000.0,300000.0,3995999.9999999995,399599.99999999994,3995999.9999999995,0.27182866556836904,0.4645799011532125,0.3238805970149254,0.9291845493562232,2003,ramirar01,3B
10890,154,569,117,185,36,1,37,104.0,3.0,1.0,97,94.0,28.0,8.0,0.0,5.0,22.0,1.0,128.0,126.0,3219.0,207.0,11.0,4.0,1.0,0.0,0.0,0.0,20000000.0,300000.0,26639999.999999996,399599.99999999994,26639999.999999996,0.3251318101933216,0.5869947275922671,0.4270986745213549,0.9819819819819819,2003,ramirma02,OF
10891,131,502,80,146,31,1,16,72.0,1.0,0.0,41,61.0,0.0,7.0,9.0,7.0,12.0,1.0,129.0,127.0,3220.0,102.0,238.0,7.0,12.0,0.0,0.0,0.0,4500000.0,300000.0,5993999.999999999,399599.99999999994,5993999.999999999,0.2908366533864542,0.45219123505976094,0.348294434470377,0.9798270893371758,2003,randajo01,3B
10897,37,107,9,23,2,0,1,12.0,6.0,0.0,9,31.0,1.0,0.0,2.0,2.0,2.0,1.0,33.0,29.0,777.0,66.0,119.0,6.0,24.0,0.0,0.0,0.0,2500000.0,300000.0,3329999.9999999995,399599.99999999994,3329999.9999999995,0.21495327102803738,0.2616822429906542,0.2711864406779661,0.9685863874345549,2003,reesepo01,2B
10899,157,587,96,194,47,1,13,100.0,34.0,7.0,65,54.0,12.0,1.0,3.0,7.0,21.0,1.0,156.0,154.0,4102.0,191.0,439.0,16.0,83.0,0.0,0.0,0.0,6500000.0,300000.0,8657999.999999998,399599.99999999994,8657999.999999998,0.33049403747870526,0.4804088586030664,0.3939393939393939,0.9752321981424149,2003,renteed01,SS
10914,161,607,124,181,30,6,47,118.0,17.0,3.0,87,126.0,10.0,15.0,0.0,6.0,16.0,1.0,158.0,158.0,4109.0,227.0,464.0,8.0,111.0,0.0,0.0,0.0,22000000.0,300000.0,29303999.999999996,399599.99999999994,29303999.999999996,0.2981878088962109,0.5996705107084019,0.3958041958041958,0.9885550786838341,2003,rodrial01,SS
10915,144,511,90,152,36,3,16,85.0,10.0,6.0,55,92.0,6.0,6.0,1.0,5.0,18.0,1.0,138.0,134.0,3397.0,915.0,47.0,8.0,9.0,10.0,40.0,20.0,10000000.0,300000.0,13319999.999999998,399599.99999999994,13319999.999999998,0.2974559686888454,0.4735812133072407,0.36915077989601386,0.9917525773195877,2003,rodriiv01,C
10916,154,559,98,160,49,1,28,104.0,13.0,3.0,82,104.0,5.0,9.0,0.0,7.0,19.0,1.0,153.0,152.0,4017.0,109.0,298.0,13.0,23.0,0.0,0.0,0.0,7625000.0,300000.0,10156499.999999998,399599.99999999994,10156499.999999998,0.28622540250447226,0.5277280858676208,0.3820395738203957,0.969047619047619,2003,rolensc01,3B
10927,148,528,78,145,35,4,19,72.0,3.0,1.0,77,93.0,3.0,10.0,0.0,6.0,12.0,1.0,78.0,78.0,1813.0,133.0,4.0,6.0,1.0,0.0,0.0,0.0,9900000.0,300000.0,13186799.999999998,399599.99999999994,13186799.999999998,0.2746212121212121,0.4640151515151515,0.37359098228663445,0.958041958041958,2003,salmoti01,OF
10933,108,401,53,112,21,2,11,56.0,0.0,1.0,29,69.0,0.0,2.0,0.0,2.0,13.0,1.0,106.0,106.0,2708.0,629.0,34.0,5.0,3.0,8.0,44.0,10.0,1775000.0,300000.0,2364299.9999999995,399599.99999999994,2364299.9999999995,0.2793017456359102,0.4239401496259352,0.3294930875576037,0.9925149700598802,2003,santibe01,C
10941,67,224,26,59,10,1,5,25.0,1.0,0.0,26,47.0,2.0,1.0,0.0,1.0,8.0,1.0,8.0,6.0,174.0,52.0,6.0,0.0,7.0,0.0,0.0,0.0,7000000.0,300000.0,9323999.999999998,399599.99999999994,9323999.999999998,0.26339285714285715,0.38392857142857145,0.3412698412698413,1.0,2003,seguida01,1B
10944,162,606,97,165,28,2,45,124.0,2.0,3.0,98,151.0,7.0,9.0,0.0,5.0,18.0,1.0,162.0,162.0,4356.0,1363.0,130.0,11.0,131.0,0.0,0.0,0.0,5125000.0,300000.0,6826499.999999999,399599.99999999994,6826499.999999999,0.2722772277227723,0.5478547854785478,0.3788300835654596,0.992686170212766,2003,sexsori01,1B
10945,155,576,126,190,37,2,39,132.0,18.0,4.0,86,55.0,6.0,8.0,0.0,8.0,16.0,1.0,153.0,154.0,3865.0,283.0,7.0,4.0,2.0,0.0,0.0,0.0,11416667.0,300000.0,15207000.443999998,399599.99999999994,15207000.443999998,0.3298611111111111,0.6041666666666666,0.41887905604719766,0.9863945578231292,2003,sheffga01,OF
10954,103,330,48,90,18,3,8,51.0,1.0,2.0,55,55.0,0.0,8.0,1.0,2.0,7.0,1.0,97.0,94.0,2437.0,814.0,74.0,5.0,82.0,0.0,0.0,0.0,6850000.0,300000.0,9124199.999999998,399599.99999999994,9124199.999999998,0.2727272727272727,0.41818181818181815,0.38734177215189874,0.9944008958566629,2003,snowjt01,1B
10958,137,517,99,144,22,0,40,103.0,0.0,1.0,62,143.0,9.0,5.0,0.0,5.0,14.0,1.0,137.0,136.0,3536.0,212.0,2.0,5.0,1.0,0.0,0.0,0.0,16000000.0,300000.0,21311999.999999996,399599.99999999994,21311999.999999996,0.27852998065764023,0.5531914893617021,0.35823429541595925,0.9771689497716894,2003,sosasa01,OF
10960,158,521,69,138,36,7,16,83.0,6.0,3.0,46,66.0,8.0,5.0,2.0,7.0,12.0,3.0,176.0,135.0,3661.0,759.0,118.0,11.0,71.0,0.0,0.0,0.0,4250000.0,300000.0,5660999.999999999,399599.99999999994,5660999.999999999,0.2648752399232246,0.45297504798464494,0.32642487046632124,0.9876126126126126,2003,spiezsc01,1B
10964,136,573,90,176,44,2,13,73.0,4.0,6.0,52,66.0,3.0,6.0,2.0,11.0,10.0,3.0,127.0,127.0,3318.0,281.0,7.0,5.0,0.0,0.0,0.0,0.0,6200000.0,300000.0,8258399.999999999,399599.99999999994,8258399.999999999,0.30715532286212915,0.45898778359511344,0.3644859813084112,0.9829351535836177,2003,stewash01,OF
10969,159,679,111,212,29,8,13,62.0,34.0,8.0,36,69.0,7.0,6.0,3.0,1.0,3.0,1.0,159.0,156.0,4101.0,337.0,12.0,2.0,4.0,0.0,0.0,0.0,4666667.0,300000.0,6216000.443999999,399599.99999999994,6216000.443999999,0.3122238586156112,0.43593519882179677,0.3518005540166205,0.9943019943019943,2003,suzukic01,OF
10972,108,392,62,115,18,1,16,83.0,3.0,2.0,64,56.0,5.0,2.0,0.0,5.0,13.0,1.0,45.0,45.0,1128.0,379.0,35.0,4.0,30.0,0.0,0.0,0.0,11000000.0,300000.0,14651999.999999998,399599.99999999994,14651999.999999998,0.29336734693877553,0.46683673469387754,0.39092872570194387,0.9904306220095693,2003,sweenmi01,1B
10974,53,175,15,34,6,0,2,15.0,2.0,1.0,18,40.0,0.0,3.0,0.0,0.0,7.0,1.0,49.0,48.0,1211.0,32.0,88.0,4.0,9.0,0.0,0.0,0.0,6500000.0,300000.0,8657999.999999998,399599.99999999994,8657999.999999998,0.19428571428571428,0.26285714285714284,0.28061224489795916,0.967741935483871,2003,tatisfe01,3B
10977,162,636,98,177,42,0,27,106.0,10.0,0.0,53,65.0,7.0,6.0,0.0,8.0,12.0,1.0,162.0,162.0,4253.0,240.0,490.0,21.0,95.0,0.0,0.0,0.0,5125000.0,300000.0,6826499.999999999,399599.99999999994,6826499.999999999,0.2783018867924528,0.4716981132075472,0.3357041251778094,0.9720372836218375,2003,tejadmi01,SS
10980,153,546,87,146,35,0,42,105.0,0.0,0.0,100,115.0,4.0,12.0,0.0,4.0,11.0,1.0,27.0,27.0,627.0,206.0,9.0,1.0,19.0,0.0,0.0,0.0,5000000.0,300000.0,6659999.999999999,399599.99999999994,6659999.999999999,0.2673992673992674,0.5622710622710623,0.38972809667673713,0.9953703703703703,2003,thomafr04,1B
10981,159,578,111,154,30,3,47,131.0,0.0,3.0,111,182.0,11.0,4.0,0.0,5.0,5.0,1.0,156.0,155.0,4085.0,1372.0,86.0,5.0,132.0,0.0,0.0,0.0,11166667.0,300000.0,14874000.443999998,399599.99999999994,14874000.443999998,0.2664359861591695,0.5726643598615917,0.3853868194842407,0.9965823650034177,2003,thomeji01,1B
10986,22,55,4,11,5,0,0,5.0,0.0,0.0,6,10.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,300000.0,3329999.9999999995,399599.99999999994,3329999.9999999995,0.2,0.2909090909090909,0.2786885245901639,1.0,2003,trammbu01,OF
10988,104,389,61,102,20,5,13,55.0,8.0,10.0,39,88.0,3.0,2.0,6.0,2.0,8.0,1.0,85.0,85.0,2246.0,173.0,7.0,2.0,0.0,0.0,0.0,0.0,2750000.0,300000.0,3662999.9999999995,399599.99999999994,3662999.9999999995,0.2622107969151671,0.43958868894601544,0.33101851851851855,0.989010989010989,2003,tuckemi01,OF
10996,144,503,79,119,26,2,28,74.0,8.0,3.0,54,114.0,4.0,3.0,7.0,2.0,6.0,1.0,143.0,136.0,3600.0,225.0,396.0,20.0,96.0,0.0,0.0,0.0,5000000.0,300000.0,6659999.999999999,399599.99999999994,6659999.999999999,0.23658051689860835,0.46322067594433397,0.31316725978647686,0.968798751950078,2003,valenjo03,SS
10998,142,451,63,123,31,1,25,85.0,3.0,2.0,51,106.0,8.0,7.0,5.0,7.0,10.0,1.0,137.0,119.0,3226.0,854.0,43.0,9.0,8.0,6.0,61.0,23.0,4700000.0,300000.0,6260399.999999999,399599.99999999994,6260399.999999999,0.2727272727272727,0.5121951219512195,0.3507751937984496,0.9900662251655629,2003,varitja01,C
11000,27,79,10,15,2,0,3,15.0,0.0,0.0,14,22.0,2.0,2.0,0.0,1.0,2.0,1.0,24.0,25.0,529.0,179.0,8.0,5.0,21.0,0.0,0.0,0.0,17166667.0,300000.0,22866000.444,399599.99999999994,22866000.444,0.189873417721519,0.3291139240506329,0.3229166666666667,0.9739583333333334,2003,vaughmo01,1B
11003,138,392,42,95,18,1,14,55.0,0.0,0.0,58,87.0,4.0,0.0,3.0,0.0,11.0,6.0,126.0,103.0,2836.0,297.0,166.0,8.0,35.0,0.0,0.0,0.0,5000000.0,300000.0,6659999.999999999,399599.99999999994,6659999.999999999,0.2423469387755102,0.4005102040816326,0.34,0.9830148619957537,2003,venturo01,3B
11005,144,509,77,158,36,0,15,65.0,3.0,2.0,69,50.0,6.0,7.0,2.0,5.0,16.0,1.0,137.0,137.0,3475.0,199.0,396.0,10.0,76.0,0.0,0.0,0.0,5500000.0,300000.0,7325999.999999999,399599.99999999994,7325999.999999999,0.3104125736738703,0.46954813359528486,0.39661016949152544,0.9834710743801653,2003,vidrojo01,2B
11006,61,259,35,65,14,4,4,23.0,4.0,4.0,11,24.0,0.0,11.0,3.0,1.0,5.0,1.0,60.0,58.0,1592.0,147.0,158.0,8.0,44.0,0.0,0.0,0.0,5333333.0,300000.0,7103999.555999999,399599.99999999994,7103999.555999999,0.25096525096525096,0.38223938223938225,0.30851063829787234,0.9744408945686901,2003,vinafe01,2B
11008,91,189,14,47,7,3,3,26.0,0.0,1.0,8,22.0,3.0,1.0,4.0,1.0,5.0,4.0,55.0,32.0,925.0,72.0,92.0,5.0,21.0,0.0,0.0,0.0,2000000.0,300000.0,2663999.9999999995,399599.99999999994,2663999.9999999995,0.24867724867724866,0.36507936507936506,0.2814070351758794,0.9704142011834319,2003,vizcajo01,SS
11009,64,250,43,61,13,2,2,19.0,8.0,3.0,29,20.0,0.0,0.0,5.0,1.0,11.0,1.0,64.0,63.0,1654.0,114.0,203.0,7.0,59.0,0.0,0.0,0.0,5500000.0,300000.0,7325999.999999999,399599.99999999994,7325999.999999999,0.244,0.336,0.32142857142857145,0.9783950617283951,2003,vizquom01,SS
11011,143,454,86,129,25,7,16,79.0,7.0,4.0,98,87.0,14.0,11.0,0.0,1.0,9.0,1.0,131.0,128.0,3308.0,229.0,8.0,4.0,2.0,0.0,0.0,0.0,12666667.0,300000.0,16872000.444,399599.99999999994,16872000.444,0.2841409691629956,0.47577092511013214,0.4219858156028369,0.983402489626556,2003,walkela01,OF
11012,144,587,92,166,38,4,13,85.0,1.0,1.0,48,54.0,0.0,1.0,1.0,10.0,17.0,1.0,139.0,134.0,3562.0,235.0,391.0,16.0,78.0,0.0,0.0,0.0,3450000.0,300000.0,4595399.999999999,399599.99999999994,4595399.999999999,0.282793867120954,0.42759795570698467,0.3328173374613003,0.9750778816199377,2003,walketo04,2B
11019,137,488,62,141,23,4,22,87.0,1.0,4.0,31,79.0,2.0,10.0,0.0,5.0,13.0,3.0,121.0,119.0,2908.0,218.0,6.0,5.0,2.0,0.0,0.0,0.0,5500000.0,300000.0,7325999.999999999,399599.99999999994,7325999.999999999,0.2889344262295082,0.48770491803278687,0.3408239700374532,0.9781659388646288,2003,whitero02,OF
11023,119,445,77,117,19,1,15,64.0,5.0,0.0,71,61.0,8.0,3.0,0.0,2.0,21.0,1.0,115.0,113.0,3004.0,290.0,3.0,1.0,1.0,0.0,0.0,0.0,12357143.0,300000.0,16459714.475999998,399599.99999999994,16459714.475999998,0.26292134831460673,0.41123595505617977,0.3666026871401152,0.9965986394557823,2003,willibe02,OF
11025,44,134,17,33,9,0,4,16.0,0.0,0.0,16,26.0,1.0,2.0,0.0,4.0,1.0,1.0,42.0,35.0,971.0,21.0,72.0,4.0,5.0,0.0,0.0,0.0,10000000.0,300000.0,13319999.999999998,399599.99999999994,13319999.999999998,0.2462686567164179,0.40298507462686567,0.3269230769230769,0.9587628865979382,2003,willima04,3B
11027,96,316,32,76,15,2,4,43.0,0.0,0.0,15,52.0,0.0,0.0,3.0,3.0,8.0,1.0,96.0,92.0,2452.0,587.0,20.0,1.0,4.0,4.0,28.0,12.0,3500000.0,300000.0,4661999.999999999,399599.99999999994,4661999.999999999,0.24050632911392406,0.33860759493670883,0.27245508982035926,0.9983552631578947,2003,wilsoda01,C
11030,155,600,94,169,43,1,36,141.0,14.0,7.0,54,139.0,1.0,4.0,0.0,3.0,23.0,1.0,155.0,153.0,3922.0,331.0,8.0,7.0,1.0,0.0,0.0,0.0,6500000.0,300000.0,8657999.999999998,399599.99999999994,8657999.999999998,0.2816666666666667,0.5366666666666666,0.3434190620272315,0.9797687861271677,2003,wilsopr01,OF
11033,157,600,103,177,37,4,11,75.0,23.0,5.0,41,108.0,0.0,8.0,6.0,5.0,9.0,1.0,157.0,154.0,4098.0,363.0,3.0,3.0,1.0,0.0,0.0,0.0,3300000.0,300000.0,4395599.999999999,399599.99999999994,4395599.999999999,0.295,0.425,0.345565749235474,0.991869918699187,2003,winnra01,OF
11035,103,349,43,79,14,4,2,22.0,13.0,5.0,9,47.0,0.0,3.0,2.0,1.0,7.0,13.0,95.0,77.0,2093.0,119.0,200.0,9.0,41.0,0.0,0.0,0.0,6000000.0,300000.0,7991999.999999999,399599.99999999994,7991999.999999999,0.22636103151862463,0.30659025787965616,0.2513812154696133,0.9725609756097561,2003,womacto01,SS
11038,155,562,78,167,34,7,29,85.0,2.0,1.0,58,130.0,16.0,11.0,0.0,4.0,16.0,3.0,78.0,75.0,1935.0,138.0,42.0,10.0,7.0,0.0,0.0,0.0,6750000.0,300000.0,8990999.999999998,399599.99999999994,8990999.999999998,0.297153024911032,0.5373665480427047,0.3716535433070866,0.9473684210526315,2003,youngdm01,OF
11039,135,475,80,119,20,1,15,34.0,28.0,12.0,57,44.0,2.0,5.0,2.0,2.0,12.0,5.0,119.0,113.0,2938.0,232.0,306.0,16.0,67.0,0.0,0.0,0.0,2000000.0,300000.0,2663999.9999999995,399599.99999999994,2663999.9999999995,0.2505263157894737,0.391578947368421,0.3358070500927644,0.9711191335740073,2003,younger01,2B
11041,52,84,8,17,4,0,2,7.0,1.0,0.0,12,25.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,17.0,623.0,203.0,18.0,2.0,25.0,0.0,0.0,0.0,6625000.0,300000.0,8824499.999999998,399599.99999999994,8824499.999999998,0.20238095238095238,0.32142857142857145,0.3020833333333333,0.9910313901345291,2003,youngke01,1B
